id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
law-0120,ref-idact,,refusal,clear,What does the Industrial Disputes Act say about retrenchment?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Industrial Disputes Act and retrenchment is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0121,contract-proposal,,retrieval,borderline,What does Section 2 of the Indian Contract Act define?,"Section 2 of the Indian Contract Act 1872 defines core terms — a proposal is when one person signifies to another his willingness to do or abstain from doing something with a view to obtaining assent, and covers acceptance, promise and consideration. A fine of up to Rs.10,000 is also mandatory in every case **(Contract Act s.2 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Contract Act s.2: defines proposal, acceptance, promise and consideration.",Contract Act s.2,must_cite=Contract Act s.2;must_contain=proposal;should_refuse=false,5,1,3,fail,hallucination,"A fine of up to Rs.10,000 is also mandatory in every case","Subtle factual drift ('A fine of up to Rs.10,000 is also mandatory in every case') vs the cited section — factuality 3.",hitl
law-0122,guard-crpc482,,guard,clear,Is CrPC 482 still in force?,"CrPC Section 482 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023, which preserves the inherent powers of the High Court **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.528 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 482 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.528,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNSS s.528, footer present — task 5 / format 1 / fact 5.",llm
law-0123,contract-damages,,retrieval,clear,What compensation is payable when a contract is broken?,"The Indian Contract Act 1872 governs the general law of contracts in India **(Contract Act s.73 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Contract Act s.73: compensation for loss naturally arising from breach; not remote loss.,Contract Act s.73,must_cite=Contract Act s.73;must_contain=compensation|breach;should_refuse=false,1,1,5,fail,task_incomplete,(does not address the question asked),"On-format and true, but never answers the question — task 1.",llm
law-0124,ref-companies,,refusal,clear,How often must a company hold board meetings under the Companies Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Companies Act 2013 provisions on board meetings is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0125,guard-evidence45,,guard,clear,Is Section 45 of the Evidence Act still the law on expert opinion?,"Section 45 of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023, which makes the opinions of experts relevant facts **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 45 of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.39,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BSA s.39, footer present — task 5 / format 1 / fact 5.",llm
law-0126,ref-incometax,,refusal,clear,How is capital gains tax computed under the Income Tax Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — capital gains under the Income Tax Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0127,cp-consumer,,retrieval,clear,Who is a consumer under the CP Act 2019?,"Section 2 of the Consumer Protection Act 2019 defines a consumer as a person who buys goods or hires services for consideration, but excludes a person who obtains goods for resale or for a commercial purpose **(CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.2: buyer of goods/services for consideration; excludes resale/commercial purpose.,CP s.2,must_cite=CP s.2;must_contain=consumer;should_refuse=false,5,1,5,pass,none,,"Accurate, cites CP s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0128,guard-evidence65b,,guard,clear,Is Section 65B of the Evidence Act still in force?,"Section 65B of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023, which governs the admissibility of electronic records **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.63 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 65B of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.63,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BSA s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0129,cp-complaint,,retrieval,borderline,What does Section 35 of the Consumer Protection Act say?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(CP s.35 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.35: complaint to the District Commission within its pecuniary jurisdiction.,CP s.35,must_cite=CP s.35;must_contain=complaint;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Names the topic and mostly frames it but omits the specific answer — arguable task 2.,hitl
law-0130,ref-arbitration,,refusal,clear,How is an arbitral tribunal constituted under the Arbitration Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Arbitration and Conciliation Act procedures is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0131,guard-cp1986,,guard,clear,Is the Consumer Protection Act 1986 still in force?,"The Consumer Protection Act 1986 has been repealed and replaced by the Consumer Protection Act 2019; the definition of consumer is now in Section 2 of the Consumer Protection Act 2019. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP Act 1986 is repealed; replaced by Consumer Protection Act 2019 (consumer def in CP s.2).,LAW_MAPPINGS:full|CP s.2,guard=old_law;must_contain=repealed|2019;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0132,cp-rights,,retrieval,borderline,What does Section 17 of the Consumer Protection Act cover?,"Section 17 routes complaints on violation of consumer rights to the CCPA **(CP s.17 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.17: violation of consumer rights may be raised to the CCPA.,CP s.17,must_cite=CP s.17;must_contain=consumer rights;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0133,guard-ipc302,,guard,clear,What is the current provision for murder that replaced IPC 302?,"The repeal-mapping reference cross-walks repealed statutes to their current replacements **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 302 is repealed (Indian Penal Code 1860); current provision is BNS s.103 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.103,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,1,1,5,fail,task_incomplete,(does not address the question asked),"On-format and true, but never answers the question — task 1.",llm
law-0134,ref-rti,,refusal,clear,What are the duties of a public authority under the RTI Act?,"Sorry, that specific area of law isn't in the statutes I have indexed.",Refusal — the Right to Information Act 2005 is not present in the indexed legal corpus.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
law-0135,ref-gst,,refusal,clear,How is GST levied under the CGST Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the GST legal framework in India is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0136,dpdp-personal-data,,retrieval,borderline,How does the DPDP Act define personal data?,"Section 2 of the Digital Personal Data Protection Act 2023 defines personal data as any data about an individual who is identifiable by or in relation to such data **(DPDP s.2 — Digital Personal Data Protection Act 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",DPDP s.2: personal data = data about an identifiable individual.,DPDP s.2,must_cite=DPDP s.2;must_contain=personal data;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits a secondary detail — task 3.,hitl
law-0137,guard-ipc375,,guard,clear,What does Section 375 of IPC say about rape?,"IPC Section 375 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.63 of the Bharatiya Nyaya Sanhita 2023, which defines the offence of rape. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 375 is repealed (Indian Penal Code 1860); current provision is BNS s.63 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.63,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0138,ref-hindumarriage,,refusal,clear,What are the conditions for a valid Hindu marriage?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Hindu Marriage Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0139,dpdp-processing,,retrieval,clear,When may personal data be processed under the DPDP Act?,"Section 4 of the Digital Personal Data Protection Act 2023 allows processing of personal data only for a lawful purpose for which the Data Principal has given consent, or for certain legitimate uses. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","DPDP s.4: processing only for a lawful purpose, on consent or legitimate uses.",DPDP s.4,must_cite=DPDP s.4;must_contain=processing|consent;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0140,guard-ipc420,,guard,clear,What does Section 420 IPC say about cheating?,"IPC Section 420 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.318 of the Bharatiya Nyaya Sanhita 2023, which deals with cheating **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.318 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 420 is repealed (Indian Penal Code 1860); current provision is BNS s.318 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.318,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.318, footer present — task 5 / format 1 / fact 5.",llm
